officer_id,po_race,po_sex,po_assigned_unit,po_district_number,allegations_investigated,investigative_findings,disciplinary_findings,complaint_id,officer_complaint_id
79394685,black,female,2500 25TH DISTRICT,25,Investigation OnGoing,Pending,Pending,19-0592,19-0592-79394685
19722959,black,male,3500 35TH DISTRICT,35,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0593,19-0593-19722959
19722959,black,male,3500 35TH DISTRICT,35,Departmental Violation,Sustained Finding,Training/Counseling,19-0593,19-0593-19722959
97396814,black,male,3500 35TH DISTRICT,35,Departmental Violation,Sustained Finding,Training/Counseling,19-0593,19-0593-97396814
19722959,black,male,3500 35TH DISTRICT,35,Departmental Violation,No Sustained Findings,Not Applicable,19-0593,19-0593-19722959
19958993,white,male,3900 39TH DISTRICT,39,Departmental Violation,No Sustained Findings,Not Applicable,19-0594,19-0594-19958993
19958993,white,male,3900 39TH DISTRICT,39,Departmental Violation,No Sustained Findings,Not Applicable,19-0594,19-0594-19958993
58691293,white,male,3500 35TH DISTRICT,35,Investigation OnGoing,Pending,Pending,19-0595,19-0595-58691293
43625089,white,male,3500 35TH DISTRICT,35,Investigation OnGoing,Pending,Pending,19-0595,19-0595-43625089
36352655,white,female,5800 TRAINING EDUC SERV,,Departmental Violation,Sustained Finding,Pending,19-0596,19-0596-36352655
36352655,white,female,5800 TRAINING EDUC SERV,,Physical Abuse,No Sustained Findings,Not Applicable,19-0596,19-0596-36352655
36352655,white,female,5800 TRAINING EDUC SERV,,Departmental Violation,No Sustained Findings,Not Applicable,19-0596,19-0596-36352655
36352655,white,female,5800 TRAINING EDUC SERV,,Departmental Violation,No Sustained Findings,Not Applicable,19-0596,19-0596-36352655
36352655,white,female,5800 TRAINING EDUC SERV,,Departmental Violation,Sustained Finding,Pending,19-0596,19-0596-36352655
36352655,white,female,5800 TRAINING EDUC SERV,,Departmental Violation,No Sustained Findings,Not Applicable,19-0596,19-0596-36352655
78264123,black,female,6500 SOUTHWEST DET,,Investigation OnGoing,Pending,Pending,19-0597,19-0597-78264123
65847169,black,male,6400 NORTHEAST DET,,Investigation OnGoing,Pending,Pending,19-0598,19-0598-65847169
39548990,black,male,1200 12TH DISTRICT,12,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0599,19-0599-39548990
82932969,black,female,1200 12TH DISTRICT,12,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0599,19-0599-82932969
35134546,white,male,1400 14TH DISTRICT,14,Harassment,No Sustained Findings,Not Applicable,19-0600,19-0600-35134546
35134546,white,male,1400 14TH DISTRICT,14,Harassment,Sustained Finding,Pending,19-0600,19-0600-35134546
14086801,white,female,1400 14TH DISTRICT,14,Harassment,No Sustained Findings,Not Applicable,19-0600,19-0600-14086801
,,,,,Investigation OnGoing,Pending,Pending,19-0601,19-0601-
29770128,latino,male,1500 15TH DISTRICT,15,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0602,19-0602-29770128
29770128,latino,male,1500 15TH DISTRICT,15,Departmental Violation,No Sustained Findings,Not Applicable,19-0602,19-0602-29770128
38033563,black,male,0800 08TH DISTRICT,8,Lack of Service,Sustained Finding,Pending,19-0603,19-0603-38033563
77728540,white,male,1500 15TH DISTRICT,15,Departmental Violation,No Sustained Findings,Not Applicable,19-0603,19-0603-77728540
52594568,latino,female,1500 15TH DISTRICT,15,Departmental Violation,No Sustained Findings,Not Applicable,19-0603,19-0603-52594568
92113077,white,male,7700 AIRPORT,,Verbal Abuse,Sustained Finding,Pending,19-0604,19-0604-92113077
92113077,white,male,7700 AIRPORT,,Harassment,No Sustained Findings,Not Applicable,19-0604,19-0604-92113077
78857042,white,male,7402 STRIKE FORCE,,Investigation OnGoing,Pending,Pending,19-0605,19-0605-78857042
61560441,latino,female,5602 NEIGHBORHOOD SERV U,,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0606,19-0606-61560441
90548211,black,male,5602 NEIGHBORHOOD SERV U,,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0606,19-0606-90548211
20280000,black,male,5602 NEIGHBORHOOD SERV U,,Departmental Violation,No Sustained Findings,Not Applicable,19-0606,19-0606-20280000
38765012,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-38765012
38765012,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-38765012
17657358,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-17657358
38765012,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-38765012
17657358,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-17657358
17657358,white,male,1800 18TH DISTRICT,18,Departmental Violation,No Sustained Findings,Not Applicable,19-0607,19-0607-17657358
17657358,white,male,1800 18TH DISTRICT,18,Civil Rights Complaint,No Sustained Findings,Not Applicable,19-0607,19-0607-17657358
38765012,white,male,1800 18TH DISTRICT,18,Physical Abuse,No Sustained Findings,Not Applicable,19-0607,19-0607-38765012
38765012,white,male,1800 18TH DISTRICT,18,Civil Rights Complaint,No Sustained Findings,Not Applicable,19-0607,19-0607-38765012
17657358,white,male,1800 18TH DISTRICT,18,Physical Abuse,No Sustained Findings,Not Applicable,19-0607,19-0607-17657358
,,,,,Investigation OnGoing,Pending,Pending,19-0608,19-0608-
32979165,latino,male,1400 14TH DISTRICT,14,Departmental Violation,No Sustained Findings,Not Applicable,19-0609,19-0609-32979165
32979165,latino,male,1400 14TH DISTRICT,14,Verbal Abuse,No Sustained Findings,Not Applicable,19-0609,19-0609-32979165
53465062,white,male,1400 14TH DISTRICT,14,Physical Abuse,No Sustained Findings,Not Applicable,19-0609,19-0609-53465062
53465062,white,male,1400 14TH DISTRICT,14,Departmental Violation,No Sustained Findings,Not Applicable,19-0609,19-0609-53465062
53465062,white,male,1400 14TH DISTRICT,14,Departmental Violation,No Sustained Findings,Not Applicable,19-0609,19-0609-53465062
40641786,white,female,1400 14TH DISTRICT,14,Departmental Violation,No Sustained Findings,Not Applicable,19-0609,19-0609-40641786
53465062,white,male,1400 14TH DISTRICT,14,Verbal Abuse,No Sustained Findings,Not Applicable,19-0609,19-0609-53465062
11595136,asian,male,1900 19TH DISTRICT,19,Investigation OnGoing,Pending,Pending,19-0610,19-0610-11595136
,,,,,Investigation OnGoing,Pending,Pending,19-0611,19-0611-
31799852,black,male,3900 39TH DISTRICT,39,Investigation OnGoing,Pending,Pending,19-0612,19-0612-31799852
12291738,black,male,3900 39TH DISTRICT,39,Verbal Abuse,No Sustained Findings,Not Applicable,19-0613,19-0613-12291738
66277696,black,male,0900 09TH DISTRICT,9,Departmental Violation,Sustained Finding,Pending,19-0614,19-0614-66277696
66277696,black,male,0900 09TH DISTRICT,9,Departmental Violation,Sustained Finding,Pending,19-0614,19-0614-66277696
97428056,white,male,0700 07TH DISTRICT,7,Lack of Service,No Sustained Findings,Not Applicable,19-0615,19-0615-97428056
65283090,black,male,0600 06TH DISTRICT,6,Physical Abuse,No Sustained Findings,Not Applicable,19-0616,19-0616-65283090
45309602,white,male,1900 19TH DISTRICT,19,Investigation OnGoing,Pending,Pending,19-0617,19-0617-45309602
89878389,white,male,6500 SOUTHWEST DET,,Investigation OnGoing,Pending,Pending,19-0617,19-0617-89878389
68495561,white,male,1900 19TH DISTRICT,19,Investigation OnGoing,Pending,Pending,19-0617,19-0617-68495561
75326654,black,male,6500 SOUTHWEST DET,,Investigation OnGoing,Pending,Pending,19-0617,19-0617-75326654
48525506,white,male,1900 19TH DISTRICT,19,Investigation OnGoing,Pending,Pending,19-0617,19-0617-48525506
64438001,white,male,1700 17TH DISTRICT,17,Investigation OnGoing,Pending,Pending,19-0618,19-0618-64438001
52393037,white,male,0100 01ST DISTRICT,1,Investigation OnGoing,Pending,Pending,19-0618,19-0618-52393037
,,,,,Investigation OnGoing,Pending,Pending,19-0619,19-0619-
73978597,white,male,1800 18TH DISTRICT,18,Departmental Violation,Sustained Finding,Pending,19-0620,19-0620-73978597
,,,,,Investigation OnGoing,Pending,Pending,19-0621,19-0621-
23622762,white,male,1400 14TH DISTRICT,14,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0622,19-0622-23622762
40641786,white,female,1400 14TH DISTRICT,14,Harassment,No Sustained Findings,Not Applicable,19-0622,19-0622-40641786
76749727,white,male,1500 15TH DISTRICT,15,Verbal Abuse,No Sustained Findings,Not Applicable,19-0623,19-0623-76749727
76749727,white,male,1500 15TH DISTRICT,15,Lack of Service,No Sustained Findings,Not Applicable,19-0623,19-0623-76749727
92150155,white,male,0900 09TH DISTRICT,9,Departmental Violation,No Sustained Findings,Not Applicable,19-0624,19-0624-92150155
92150155,white,male,0900 09TH DISTRICT,9,Civil Rights Complaint,No Sustained Findings,Not Applicable,19-0624,19-0624-92150155
92150155,white,male,0900 09TH DISTRICT,9,Departmental Violation,No Sustained Findings,Not Applicable,19-0624,19-0624-92150155
93687211,white,male,0900 09TH DISTRICT,9,Departmental Violation,No Sustained Findings,Not Applicable,19-0624,19-0624-93687211
93687211,white,male,0900 09TH DISTRICT,9,Civil Rights Complaint,No Sustained Findings,Not Applicable,19-0624,19-0624-93687211
93687211,white,male,0900 09TH DISTRICT,9,Departmental Violation,No Sustained Findings,Not Applicable,19-0624,19-0624-93687211
98738519,white,male,2200 22ND DISTRICT,22,Investigation OnGoing,Pending,Pending,19-0625,19-0625-98738519
30353948,black,male,2200 22ND DISTRICT,22,Investigation OnGoing,Pending,Pending,19-0625,19-0625-30353948
75154134,white,male,2200 22ND DISTRICT,22,Investigation OnGoing,Pending,Pending,19-0625,19-0625-75154134
15885297,white,male,1400 14TH DISTRICT,14,Physical Abuse,No Sustained Findings,Not Applicable,19-0626,19-0626-15885297
15885297,white,male,1400 14TH DISTRICT,14,Verbal Abuse,No Sustained Findings,Not Applicable,19-0626,19-0626-15885297
94426385,white,male,2600 26TH DISTRICT,26,Departmental Violation,Sustained Finding,Training/Counseling,19-0627,19-0627-94426385
94426385,white,male,2600 26TH DISTRICT,26,Departmental Violation,No Sustained Findings,Not Applicable,19-0627,19-0627-94426385
94426385,white,male,2600 26TH DISTRICT,26,Departmental Violation,No Sustained Findings,Not Applicable,19-0627,19-0627-94426385
94426385,white,male,2600 26TH DISTRICT,26,Verbal Abuse,No Sustained Findings,Not Applicable,19-0627,19-0627-94426385
37421247,white,male,2600 26TH DISTRICT,26,Departmental Violation,No Sustained Findings,Not Applicable,19-0627,19-0627-37421247
37421247,white,male,2600 26TH DISTRICT,26,Verbal Abuse,No Sustained Findings,Not Applicable,19-0627,19-0627-37421247
37421247,white,male,2600 26TH DISTRICT,26,Departmental Violation,No Sustained Findings,Not Applicable,19-0627,19-0627-37421247
37421247,white,male,2600 26TH DISTRICT,26,Departmental Violation,Sustained Finding,Training/Counseling,19-0627,19-0627-37421247
,,,,,Investigation OnGoing,Pending,Pending,19-0628,19-0628-
,,,,,Investigation OnGoing,Pending,Pending,19-0629,19-0629-
10444833,latino,male,5300 HIGHWAY PATROL,,Departmental Violation,No Sustained Findings,Not Applicable,19-0630,19-0630-10444833
63561670,black,male,5300 HIGHWAY PATROL,,Departmental Violation,No Sustained Findings,Not Applicable,19-0630,19-0630-63561670
63561670,black,male,5300 HIGHWAY PATROL,,Departmental Violation,Sustained Finding,Training/Counseling,19-0630,19-0630-63561670
50953485,black,female,5200 TRAFFIC DISTRICT,52,No C.A.P. Investigation,Not Applicable,Not Applicable,19-0631,19-0631-50953485
30233957,other,female,1900 19TH DISTRICT,19,Referred to Other Agency/C.A.P. Investigation,No Sustained Findings,Not Applicable,19-0632,19-0632-30233957
33267900,black,female,1900 19TH DISTRICT,19,Referred to Other Agency/C.A.P. Investigation,No Sustained Findings,Not Applicable,19-0632,19-0632-33267900
24853402,black,male,1900 19TH DISTRICT,19,Referred to Other Agency/C.A.P. Investigation,No Sustained Findings,Not Applicable,19-0632,19-0632-24853402
55279695,white,female,3900 39TH DISTRICT,39,Departmental Violation,Sustained Finding,Pending,19-0633,19-0633-55279695
55279695,white,female,3900 39TH DISTRICT,39,Departmental Violation,No Sustained Findings,Not Applicable,19-0633,19-0633-55279695
79748308,white,male,3900 39TH DISTRICT,39,Departmental Violation,Sustained Finding,Pending,19-0633,19-0633-79748308
79748308,white,male,3900 39TH DISTRICT,39,Departmental Violation,No Sustained Findings,Not Applicable,19-0633,19-0633-79748308
75260049,white,female,4601 S.W.A.T.,,Investigation OnGoing,Pending,Pending,19-0634,19-0634-75260049
17518998,white,male,7800 AVIATION UNIT,,Investigation OnGoing,Pending,Pending,19-0634,19-0634-17518998
,,,,,Investigation OnGoing,Pending,Pending,19-0635,19-0635-
69586641,black,male,5200 TRAFFIC DISTRICT,52,Departmental Violation,No Sustained Findings,Not Applicable,19-0636,19-0636-69586641
,,,,,Investigation OnGoing,Pending,Pending,19-0637,19-0637-
51562883,white,male,5300 HIGHWAY PATROL,,Physical Abuse,No Sustained Findings,Not Applicable,19-0638,19-0638-51562883
77090818,black,male,5300 HIGHWAY PATROL,,Physical Abuse,No Sustained Findings,Not Applicable,19-0638,19-0638-77090818
18151056,white,male,7402 STRIKE FORCE,,Investigation OnGoing,Pending,Pending,19-0639,19-0639-18151056
13254243,black,female,7402 STRIKE FORCE,,Investigation OnGoing,Pending,Pending,19-0639,19-0639-13254243
92341043,black,male,7402 STRIKE FORCE,,Investigation OnGoing,Pending,Pending,19-0639,19-0639-92341043
37322198,black,female,1600 16TH DISTRICT,16,Investigation OnGoing,Pending,Pending,19-0640,19-0640-37322198
18223840,black,male,3900 39TH DISTRICT,39,Investigation OnGoing,Pending,Pending,19-0641,19-0641-18223840
17992097,white,male,1400 14TH DISTRICT,14,Investigation OnGoing,Pending,Pending,19-0642,19-0642-17992097
76725694,black,male,0500 05TH DISTRICT,5,Investigation OnGoing,Pending,Pending,19-0643,19-0643-76725694
43894426,white,male,1500 15TH DISTRICT,15,Verbal Abuse,No Sustained Findings,Not Applicable,19-0644,19-0644-43894426
15077974,white,male,4500 CENTER CITY DISTRIC,,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0645,19-0645-15077974
71514570,white,male,1500 15TH DISTRICT,15,Criminal Allegation,No Sustained Findings,Not Applicable,19-0646,19-0646-71514570
71514570,white,male,1500 15TH DISTRICT,15,Departmental Violation,No Sustained Findings,Not Applicable,19-0646,19-0646-71514570
74008466,white,male,1400 14TH DISTRICT,14,Lack of Service,No Sustained Findings,Not Applicable,19-0647,19-0647-74008466
24582864,black,female,4922 RADIO ROOM 2,,Departmental Violation,No Sustained Findings,Not Applicable,19-0647,19-0647-24582864
66028100,white,female,1400 14TH DISTRICT,14,Lack of Service,No Sustained Findings,Not Applicable,19-0647,19-0647-66028100
74008466,white,male,1400 14TH DISTRICT,14,Lack of Service,No Sustained Findings,Not Applicable,19-0647,19-0647-74008466
46193658,white,male,0900 09TH DISTRICT,9,Physical Abuse,No Sustained Findings,Not Applicable,19-0648,19-0648-46193658
46193658,white,male,0900 09TH DISTRICT,9,Departmental Violation,No Sustained Findings,Not Applicable,19-0648,19-0648-46193658
31880704,white,male,1200 12TH DISTRICT,12,Departmental Violation,Sustained Finding,Pending,19-0648,19-0648-31880704
83703386,white,male,1800 18TH DISTRICT,18,Departmental Violation,Sustained Finding,Pending,19-0648,19-0648-83703386
12498933,white,male,1900 19TH DISTRICT,19,Departmental Violation,Sustained Finding,Pending,19-0648,19-0648-12498933
16937410,white,male,4500 CENTER CITY DISTRIC,,Departmental Violation,No Sustained Findings,Not Applicable,19-0648,19-0648-16937410
16010782,black,female,0300 03RD DISTRICT,3,Investigation OnGoing,Pending,Pending,19-0649,19-0649-16010782
82147790,white,male,0300 03RD DISTRICT,3,Investigation OnGoing,Pending,Pending,19-0649,19-0649-82147790
,,,,,Investigation OnGoing,Pending,Pending,19-0650,19-0650-
84540407,white,male,2400 24TH DISTRICT,24,Investigation OnGoing,Pending,Pending,19-0651,19-0651-84540407
35646955,white,male,1500 15TH DISTRICT,15,Verbal Abuse,No Sustained Findings,Not Applicable,19-0652,19-0652-35646955
35646955,white,male,1500 15TH DISTRICT,15,Physical Abuse,No Sustained Findings,Not Applicable,19-0652,19-0652-35646955
22608415,black,male,1800 18TH DISTRICT,18,Investigation OnGoing,Pending,Pending,19-0653,19-0653-22608415
39866907,black,male,1800 18TH DISTRICT,18,Investigation OnGoing,Pending,Pending,19-0653,19-0653-39866907
40636979,black,male,1600 16TH DISTRICT,16,Investigation OnGoing,Pending,Pending,19-0654,19-0654-40636979
50007287,black,male,1600 16TH DISTRICT,16,Investigation OnGoing,Pending,Pending,19-0654,19-0654-50007287
65211679,black,male,1800 18TH DISTRICT,18,Investigation OnGoing,Pending,Pending,19-0655,19-0655-65211679
49811593,black,male,1200 12TH DISTRICT,12,Investigation OnGoing,Pending,Pending,19-0656,19-0656-49811593
64438001,white,male,1700 17TH DISTRICT,17,Investigation OnGoing,Pending,Pending,19-0657,19-0657-64438001
52393037,white,male,0100 01ST DISTRICT,1,Investigation OnGoing,Pending,Pending,19-0657,19-0657-52393037
,,,,,Investigation OnGoing,Pending,Pending,19-0658,19-0658-
14669076,white,male,6702 SPECIAL VICTIMS UNI,,Unprofessional Conduct,No Sustained Findings,Not Applicable,19-0659,19-0659-14669076
